musteri_id,persona,tarih,islem_tipi,kategori,tutar,aciklama
216,ogrenci_yuksek_hacim,2026-03-13,gelir,aile_destegi,3379,aile_destegi
216,ogrenci_yuksek_hacim,2026-03-13,gider,egitim,-2355,egitim
216,ogrenci_yuksek_hacim,2026-03-15,gider,market,-2604,market
216,ogrenci_yuksek_hacim,2026-03-21,gelir,part_time_maas,8451,part_time_maas
216,ogrenci_yuksek_hacim,2026-03-21,gider,egitim,-3500,egitim
216,ogrenci_yuksek_hacim,2026-03-27,gider,abonelik,-4884,abonelik
216,ogrenci_yuksek_hacim,2026-03-29,gider,yeme_icme,-8401,yeme_icme
216,ogrenci_yuksek_hacim,2026-04-05,gelir,part_time_maas,8449,part_time_maas
216,ogrenci_yuksek_hacim,2026-04-06,gelir,burs_odemesi,3352,burs_odemesi
216,ogrenci_yuksek_hacim,2026-04-12,gelir,aile_destegi,3379,aile_destegi
216,ogrenci_yuksek_hacim,2026-04-12,gider,market,-4762,market
216,ogrenci_yuksek_hacim,2026-04-13,gider,eglence,-6153,eglence
216,ogrenci_yuksek_hacim,2026-04-19,gider,market,-8748,market
216,ogrenci_yuksek_hacim,2026-04-20,gelir,part_time_maas,7985,part_time_maas
216,ogrenci_yuksek_hacim,2026-04-23,gider,abonelik,-8470,abonelik
216,ogrenci_yuksek_hacim,2026-04-26,gider,abonelik,-3903,abonelik
216,ogrenci_yuksek_hacim,2026-04-26,gider,yeme_icme,-3741,yeme_icme
216,ogrenci_yuksek_hacim,2026-04-27,gider,eglence,-2225,eglence
216,ogrenci_yuksek_hacim,2026-04-28,gelir,freelance_proje,4187,freelance_proje
216,ogrenci_yuksek_hacim,2026-05-03,gider,market,-50,market
216,ogrenci_yuksek_hacim,2026-05-05,gelir,part_time_maas,8404,part_time_maas
216,ogrenci_yuksek_hacim,2026-05-06,gelir,burs_odemesi,3352,burs_odemesi
216,ogrenci_yuksek_hacim,2026-05-06,gider,giyim,-3792,giyim
216,ogrenci_yuksek_hacim,2026-05-12,gelir,aile_destegi,3379,aile_destegi
216,ogrenci_yuksek_hacim,2026-05-13,gider,kira,-5282,kira
216,ogrenci_yuksek_hacim,2026-05-15,gider,eglence,-2223,eglence
216,ogrenci_yuksek_hacim,2026-05-17,gider,egitim,-4878,egitim
216,ogrenci_yuksek_hacim,2026-05-20,gelir,part_time_maas,8555,part_time_maas
216,ogrenci_yuksek_hacim,2026-05-24,gider,giyim,-7311,giyim
216,ogrenci_yuksek_hacim,2026-05-25,gider,giyim,-8696,giyim
216,ogrenci_yuksek_hacim,2026-06-01,gider,abonelik,-5555,abonelik
216,ogrenci_yuksek_hacim,2026-06-01,gider,giyim,-5153,giyim
216,ogrenci_yuksek_hacim,2026-06-03,gelir,freelance_proje,3701,freelance_proje
216,ogrenci_yuksek_hacim,2026-06-04,gelir,part_time_maas,8022,part_time_maas
216,ogrenci_yuksek_hacim,2026-06-05,gelir,burs_odemesi,3352,burs_odemesi
216,ogrenci_yuksek_hacim,2026-06-07,gider,abonelik,-2786,abonelik
216,ogrenci_yuksek_hacim,2026-06-10,gider,egitim,-6246,egitim
216,ogrenci_yuksek_hacim,2026-06-11,gelir,aile_destegi,3379,aile_destegi
216,ogrenci_yuksek_hacim,2026-06-11,gider,giyim,-8555,giyim
216,ogrenci_yuksek_hacim,2026-06-12,gider,egitim,-7584,egitim
216,ogrenci_yuksek_hacim,2026-06-16,gider,ulasim,-4873,ulasim
216,ogrenci_yuksek_hacim,2026-06-19,gelir,part_time_maas,7901,part_time_maas
216,ogrenci_yuksek_hacim,2026-06-19,gelir,freelance_proje,5369,freelance_proje
216,ogrenci_yuksek_hacim,2026-06-19,gider,saglik,-4198,saglik
216,ogrenci_yuksek_hacim,2026-06-25,gider,market,-2735,market
217,klasik_maasli,2026-01-02,gelir,maas_odemesi,25656,maas_odemesi
217,klasik_maasli,2026-01-02,gider,ulasim,-6223,ulasim
217,klasik_maasli,2026-01-07,gider,giyim,-6878,giyim
217,klasik_maasli,2026-01-09,gider,giyim,-2263,giyim
217,klasik_maasli,2026-01-14,gider,market,-2544,market
217,klasik_maasli,2026-01-15,gider,kira,-7682,kira
217,klasik_maasli,2026-01-21,gider,ulasim,-4049,ulasim
217,klasik_maasli,2026-01-21,gider,kira,-6676,kira
217,klasik_maasli,2026-01-23,gider,ulasim,-50,ulasim
217,klasik_maasli,2026-01-27,gider,abonelik,-6645,abonelik
217,klasik_maasli,2026-02-01,gelir,maas_odemesi,25596,maas_odemesi
217,klasik_maasli,2026-02-01,gider,giyim,-3133,giyim
217,klasik_maasli,2026-02-02,gider,egitim,-7787,egitim
217,klasik_maasli,2026-02-08,gider,ulasim,-7514,ulasim
217,klasik_maasli,2026-02-09,gider,abonelik,-5604,abonelik
217,klasik_maasli,2026-02-21,gider,kira,-8193,kira
217,klasik_maasli,2026-02-24,gider,giyim,-7012,giyim
217,klasik_maasli,2026-03-02,gider,abonelik,-6637,abonelik
217,klasik_maasli,2026-03-03,gelir,maas_odemesi,25472,maas_odemesi
217,klasik_maasli,2026-03-04,gider,egitim,-3248,egitim
217,klasik_maasli,2026-03-08,gider,abonelik,-8682,abonelik
217,klasik_maasli,2026-03-19,gider,giyim,-6858,giyim
217,klasik_maasli,2026-04-02,gelir,maas_odemesi,25859,maas_odemesi
217,klasik_maasli,2026-04-04,gider,saglik,-6501,saglik
217,klasik_maasli,2026-04-05,gider,abonelik,-4847,abonelik
217,klasik_maasli,2026-04-07,gider,yeme_icme,-8694,yeme_icme
217,klasik_maasli,2026-04-12,gider,giyim,-8588,giyim
217,klasik_maasli,2026-04-13,gider,ulasim,-7693,ulasim
217,klasik_maasli,2026-04-19,gider,kira,-4995,kira
217,klasik_maasli,2026-04-27,gider,ulasim,-2916,ulasim
217,klasik_maasli,2026-04-27,gider,ulasim,-8640,ulasim
217,klasik_maasli,2026-04-29,gider,egitim,-3060,egitim
217,klasik_maasli,2026-05-02,gelir,maas_odemesi,25500,maas_odemesi
217,klasik_maasli,2026-05-02,gider,kira,-7057,kira
217,klasik_maasli,2026-05-03,gider,giyim,-5916,giyim
217,klasik_maasli,2026-05-03,gider,ulasim,-7727,ulasim
217,klasik_maasli,2026-05-04,gider,egitim,-4830,egitim
217,klasik_maasli,2026-05-17,gider,egitim,-5212,egitim
217,klasik_maasli,2026-05-24,gider,yeme_icme,-7867,yeme_icme
217,klasik_maasli,2026-05-30,gider,egitim,-3426,egitim
217,klasik_maasli,2026-05-30,gider,fatura,-4640,fatura
217,klasik_maasli,2026-05-30,gider,eglence,-3509,eglence
217,klasik_maasli,2026-05-31,gider,saglik,-6310,saglik
217,klasik_maasli,2026-06-01,gelir,maas_odemesi,25631,maas_odemesi
217,klasik_maasli,2026-06-07,gider,eglence,-6545,eglence
217,klasik_maasli,2026-06-09,gider,fatura,-4822,fatura
217,klasik_maasli,2026-06-09,gider,saglik,-2771,saglik
217,klasik_maasli,2026-06-10,gider,giyim,-8762,giyim
217,klasik_maasli,2026-06-10,gider,yeme_icme,-4630,yeme_icme
217,klasik_maasli,2026-06-16,gider,market,-4421,market
217,klasik_maasli,2026-06-19,gider,kira,-3964,kira
218,ogrenci_yuksek_hacim,2026-01-03,gelir,burs_odemesi,3377,burs_odemesi
218,ogrenci_yuksek_hacim,2026-01-04,gider,ulasim,-3094,ulasim
218,ogrenci_yuksek_hacim,2026-01-05,gider,abonelik,-8291,abonelik
218,ogrenci_yuksek_hacim,2026-01-12,gelir,part_time_maas,8837,part_time_maas
218,ogrenci_yuksek_hacim,2026-01-14,gider,fatura,-8083,fatura
218,ogrenci_yuksek_hacim,2026-01-19,gelir,freelance_proje,2002,freelance_proje
218,ogrenci_yuksek_hacim,2026-01-21,gider,saglik,-6828,saglik
218,ogrenci_yuksek_hacim,2026-01-26,gelir,aile_destegi,3597,aile_destegi
218,ogrenci_yuksek_hacim,2026-01-27,gelir,part_time_maas,8252,part_time_maas
218,ogrenci_yuksek_hacim,2026-01-27,gider,fatura,-4596,fatura
218,ogrenci_yuksek_hacim,2026-01-30,gider,giyim,-6057,giyim
218,ogrenci_yuksek_hacim,2026-01-30,gider,kira,-4136,kira
218,ogrenci_yuksek_hacim,2026-02-02,gelir,burs_odemesi,3377,burs_odemesi
218,ogrenci_yuksek_hacim,2026-02-02,gelir,freelance_proje,3110,freelance_proje
218,ogrenci_yuksek_hacim,2026-02-02,gider,kira,-7116,kira
218,ogrenci_yuksek_hacim,2026-02-05,gider,market,-4790,market
218,ogrenci_yuksek_hacim,2026-02-05,gider,saglik,-3106,saglik
218,ogrenci_yuksek_hacim,2026-02-09,gider,ulasim,-4808,ulasim
218,ogrenci_yuksek_hacim,2026-02-11,gelir,part_time_maas,8598,part_time_maas
218,ogrenci_yuksek_hacim,2026-02-12,gider,fatura,-4161,fatura
218,ogrenci_yuksek_hacim,2026-02-25,gelir,aile_destegi,3597,aile_destegi
218,ogrenci_yuksek_hacim,2026-02-26,gelir,part_time_maas,8929,part_time_maas
218,ogrenci_yuksek_hacim,2026-02-26,gider,ulasim,-2444,ulasim
218,ogrenci_yuksek_hacim,2026-02-28,gider,fatura,-8439,fatura
218,ogrenci_yuksek_hacim,2026-03-02,gider,eglence,-3229,eglence
218,ogrenci_yuksek_hacim,2026-03-04,gelir,burs_odemesi,3377,burs_odemesi
218,ogrenci_yuksek_hacim,2026-03-07,gider,market,-6041,market
218,ogrenci_yuksek_hacim,2026-03-08,gider,egitim,-7590,egitim
218,ogrenci_yuksek_hacim,2026-03-08,gider,abonelik,-6548,abonelik
218,ogrenci_yuksek_hacim,2026-03-09,gelir,freelance_proje,3649,freelance_proje
218,ogrenci_yuksek_hacim,2026-03-13,gelir,part_time_maas,8365,part_time_maas
218,ogrenci_yuksek_hacim,2026-03-13,gider,ulasim,-7305,ulasim
218,ogrenci_yuksek_hacim,2026-03-27,gelir,aile_destegi,3597,aile_destegi
218,ogrenci_yuksek_hacim,2026-03-27,gider,yeme_icme,-6668,yeme_icme
218,ogrenci_yuksek_hacim,2026-03-28,gelir,part_time_maas,8736,part_time_maas
218,ogrenci_yuksek_hacim,2026-04-03,gelir,burs_odemesi,3377,burs_odemesi
218,ogrenci_yuksek_hacim,2026-04-09,gider,kira,-6254,kira
218,ogrenci_yuksek_hacim,2026-04-10,gider,fatura,-7167,fatura
218,ogrenci_yuksek_hacim,2026-04-12,gelir,part_time_maas,9049,part_time_maas
218,ogrenci_yuksek_hacim,2026-04-12,gider,abonelik,-2928,abonelik
218,ogrenci_yuksek_hacim,2026-04-12,gider,giyim,-50,giyim
218,ogrenci_yuksek_hacim,2026-04-14,gelir,freelance_proje,5416,freelance_proje
218,ogrenci_yuksek_hacim,2026-04-16,gider,yeme_icme,-8387,yeme_icme
218,ogrenci_yuksek_hacim,2026-04-16,gider,eglence,-4943,eglence
218,ogrenci_yuksek_hacim,2026-04-16,gider,fatura,-7852,fatura
218,ogrenci_yuksek_hacim,2026-04-18,gider,kira,-6046,kira
218,ogrenci_yuksek_hacim,2026-04-19,gider,saglik,-3364,saglik
218,ogrenci_yuksek_hacim,2026-04-26,gelir,aile_destegi,3597,aile_destegi
218,ogrenci_yuksek_hacim,2026-04-27,gelir,part_time_maas,8439,part_time_maas
218,ogrenci_yuksek_hacim,2026-04-30,gider,ulasim,-6190,ulasim
218,ogrenci_yuksek_hacim,2026-05-03,gelir,burs_odemesi,3377,burs_odemesi
218,ogrenci_yuksek_hacim,2026-05-08,gider,eglence,-2694,eglence
218,ogrenci_yuksek_hacim,2026-05-12,gelir,part_time_maas,8907,part_time_maas
218,ogrenci_yuksek_hacim,2026-05-14,gider,market,-4209,market
218,ogrenci_yuksek_hacim,2026-05-16,gelir,freelance_proje,2522,freelance_proje
218,ogrenci_yuksek_hacim,2026-05-16,gider,saglik,-3023,saglik
218,ogrenci_yuksek_hacim,2026-05-16,gider,eglence,-8127,eglence
218,ogrenci_yuksek_hacim,2026-05-19,gider,giyim,-5412,giyim
218,ogrenci_yuksek_hacim,2026-05-26,gelir,aile_destegi,3597,aile_destegi
218,ogrenci_yuksek_hacim,2026-05-26,gider,yeme_icme,-7590,yeme_icme
218,ogrenci_yuksek_hacim,2026-05-27,gelir,part_time_maas,8641,part_time_maas
218,ogrenci_yuksek_hacim,2026-05-28,gider,kira,-6736,kira
218,ogrenci_yuksek_hacim,2026-05-28,gider,kira,-6576,kira
218,ogrenci_yuksek_hacim,2026-06-02,gelir,burs_odemesi,3377,burs_odemesi
218,ogrenci_yuksek_hacim,2026-06-02,gider,market,-7109,market
218,ogrenci_yuksek_hacim,2026-06-04,gider,ulasim,-5114,ulasim
218,ogrenci_yuksek_hacim,2026-06-07,gider,giyim,-7049,giyim
218,ogrenci_yuksek_hacim,2026-06-10,gider,ulasim,-7479,ulasim
218,ogrenci_yuksek_hacim,2026-06-10,gider,egitim,-5951,egitim
218,ogrenci_yuksek_hacim,2026-06-11,gelir,part_time_maas,8694,part_time_maas
218,ogrenci_yuksek_hacim,2026-06-11,gider,giyim,-7082,giyim
218,ogrenci_yuksek_hacim,2026-06-12,gider,giyim,-7328,giyim
218,ogrenci_yuksek_hacim,2026-06-22,gelir,freelance_proje,3286,freelance_proje
218,ogrenci_yuksek_hacim,2026-06-25,gelir,aile_destegi,3597,aile_destegi
218,ogrenci_yuksek_hacim,2026-06-26,gelir,part_time_maas,8107,part_time_maas
219,klasik_maasli,2026-01-02,gelir,maas_odemesi,24963,maas_odemesi
219,klasik_maasli,2026-01-02,gider,fatura,-6087,fatura
219,klasik_maasli,2026-01-02,gider,kira,-6053,kira
219,klasik_maasli,2026-01-06,gider,saglik,-4001,saglik
219,klasik_maasli,2026-01-08,gider,market,-5581,market
219,klasik_maasli,2026-01-09,gider,saglik,-6577,saglik
219,klasik_maasli,2026-01-10,gider,fatura,-50,fatura
219,klasik_maasli,2026-01-19,gider,kira,-5176,kira
219,klasik_maasli,2026-01-22,gider,fatura,-6177,fatura
219,klasik_maasli,2026-01-30,gider,egitim,-4056,egitim
219,klasik_maasli,2026-02-01,gelir,maas_odemesi,24986,maas_odemesi
219,klasik_maasli,2026-02-02,gider,giyim,-7709,giyim
219,klasik_maasli,2026-02-04,gider,fatura,-3655,fatura
219,klasik_maasli,2026-02-11,gider,yeme_icme,-8161,yeme_icme
219,klasik_maasli,2026-02-11,gider,eglence,-6027,eglence
219,klasik_maasli,2026-02-13,gider,kira,-2373,kira
219,klasik_maasli,2026-02-17,gider,market,-5128,market
219,klasik_maasli,2026-02-23,gider,market,-2205,market
219,klasik_maasli,2026-02-25,gider,giyim,-8257,giyim
219,klasik_maasli,2026-02-28,gider,giyim,-8374,giyim
219,klasik_maasli,2026-03-03,gelir,maas_odemesi,25054,maas_odemesi
219,klasik_maasli,2026-03-16,gider,fatura,-3430,fatura
219,klasik_maasli,2026-03-16,gider,saglik,-4345,saglik
219,klasik_maasli,2026-03-22,gider,yeme_icme,-2552,yeme_icme
219,klasik_maasli,2026-03-25,gider,kira,-3123,kira
219,klasik_maasli,2026-03-25,gider,yeme_icme,-4237,yeme_icme
219,klasik_maasli,2026-03-30,gider,egitim,-5877,egitim
219,klasik_maasli,2026-04-01,gider,giyim,-8223,giyim
219,klasik_maasli,2026-04-02,gelir,maas_odemesi,25149,maas_odemesi
219,klasik_maasli,2026-04-02,gider,eglence,-7553,eglence
219,klasik_maasli,2026-04-03,gider,giyim,-8213,giyim
219,klasik_maasli,2026-04-04,gider,kira,-2329,kira
219,klasik_maasli,2026-04-18,gider,market,-8466,market
219,klasik_maasli,2026-04-21,gider,ulasim,-6130,ulasim
219,klasik_maasli,2026-04-26,gider,abonelik,-6467,abonelik
219,klasik_maasli,2026-04-27,gider,egitim,-3368,egitim
219,klasik_maasli,2026-04-27,gider,market,-3514,market
219,klasik_maasli,2026-04-29,gider,giyim,-2786,giyim
219,klasik_maasli,2026-04-30,gider,ulasim,-8246,ulasim
219,klasik_maasli,2026-05-01,gider,saglik,-5465,saglik
219,klasik_maasli,2026-05-02,gelir,maas_odemesi,25041,maas_odemesi
219,klasik_maasli,2026-05-06,gider,eglence,-7024,eglence
219,klasik_maasli,2026-05-16,gider,giyim,-3068,giyim
219,klasik_maasli,2026-05-18,gider,abonelik,-6644,abonelik
219,klasik_maasli,2026-05-20,gider,eglence,-3736,eglence
219,klasik_maasli,2026-05-28,gider,fatura,-6124,fatura
219,klasik_maasli,2026-06-01,gelir,maas_odemesi,24926,maas_odemesi
219,klasik_maasli,2026-06-13,gider,saglik,-3010,saglik
219,klasik_maasli,2026-06-14,gider,fatura,-3746,fatura
219,klasik_maasli,2026-06-22,gider,kira,-4905,kira
219,klasik_maasli,2026-06-25,gider,market,-2239,market
220,klasik_maasli,2026-01-01,gider,abonelik,-4093,abonelik
220,klasik_maasli,2026-01-02,gelir,maas_odemesi,25367,maas_odemesi
220,klasik_maasli,2026-01-05,gider,egitim,-7510,egitim
220,klasik_maasli,2026-01-05,gider,ulasim,-2044,ulasim
220,klasik_maasli,2026-01-08,gider,saglik,-3593,saglik
220,klasik_maasli,2026-01-12,gider,kira,-2432,kira
220,klasik_maasli,2026-01-29,gider,giyim,-6035,giyim
220,klasik_maasli,2026-01-31,gider,yeme_icme,-1964,yeme_icme
220,klasik_maasli,2026-02-01,gelir,maas_odemesi,25727,maas_odemesi
220,klasik_maasli,2026-02-04,gider,saglik,-7343,saglik
220,klasik_maasli,2026-02-11,gider,yeme_icme,-4085,yeme_icme
220,klasik_maasli,2026-02-14,gider,yeme_icme,-6248,yeme_icme
220,klasik_maasli,2026-02-16,gider,eglence,-4507,eglence
220,klasik_maasli,2026-02-19,gider,kira,-3839,kira
220,klasik_maasli,2026-02-19,gider,eglence,-5679,eglence
220,klasik_maasli,2026-02-26,gider,kira,-4372,kira
220,klasik_maasli,2026-03-03,gelir,maas_odemesi,25463,maas_odemesi
220,klasik_maasli,2026-03-06,gider,kira,-7386,kira
220,klasik_maasli,2026-03-09,gider,egitim,-4616,egitim
220,klasik_maasli,2026-03-11,gider,market,-7454,market
220,klasik_maasli,2026-03-18,gider,fatura,-5287,fatura
220,klasik_maasli,2026-03-20,gider,market,-3369,market
220,klasik_maasli,2026-03-20,gider,eglence,-7688,eglence
220,klasik_maasli,2026-03-23,gider,saglik,-5899,saglik
220,klasik_maasli,2026-03-25,gider,saglik,-6776,saglik
220,klasik_maasli,2026-03-26,gider,saglik,-2088,saglik
220,klasik_maasli,2026-03-26,gider,kira,-4764,kira
220,klasik_maasli,2026-03-26,gider,fatura,-6658,fatura
220,klasik_maasli,2026-04-02,gelir,maas_odemesi,25708,maas_odemesi
220,klasik_maasli,2026-04-02,gider,saglik,-7085,saglik
220,klasik_maasli,2026-04-10,gider,kira,-4452,kira
220,klasik_maasli,2026-04-13,gider,market,-3209,market
220,klasik_maasli,2026-04-15,gider,egitim,-5246,egitim
220,klasik_maasli,2026-04-16,gider,fatura,-4914,fatura
220,klasik_maasli,2026-04-17,gider,kira,-6159,kira
220,klasik_maasli,2026-04-20,gider,egitim,-4160,egitim
220,klasik_maasli,2026-04-24,gider,abonelik,-5005,abonelik
220,klasik_maasli,2026-04-27,gider,yeme_icme,-6599,yeme_icme
220,klasik_maasli,2026-05-02,gelir,maas_odemesi,25505,maas_odemesi
220,klasik_maasli,2026-05-10,gider,market,-50,market
220,klasik_maasli,2026-05-20,gider,saglik,-5045,saglik
220,klasik_maasli,2026-05-23,gider,eglence,-6136,eglence
220,klasik_maasli,2026-05-24,gider,market,-6932,market
220,klasik_maasli,2026-05-27,gider,fatura,-6845,fatura
220,klasik_maasli,2026-05-28,gider,kira,-7605,kira
220,klasik_maasli,2026-05-31,gider,fatura,-3641,fatura
220,klasik_maasli,2026-06-01,gelir,maas_odemesi,25715,maas_odemesi
220,klasik_maasli,2026-06-12,gider,abonelik,-3289,abonelik
220,klasik_maasli,2026-06-13,gider,abonelik,-3072,abonelik
220,klasik_maasli,2026-06-23,gider,ulasim,-5378,ulasim
220,klasik_maasli,2026-06-28,gider,ulasim,-5959,ulasim
221,klasik_maasli,2026-01-02,gelir,maas_odemesi,33290,maas_odemesi
221,klasik_maasli,2026-01-02,gider,eglence,-4689,eglence
221,klasik_maasli,2026-01-02,gider,eglence,-4356,eglence
221,klasik_maasli,2026-01-10,gider,kira,-9250,kira
221,klasik_maasli,2026-01-12,gider,yeme_icme,-8168,yeme_icme
221,klasik_maasli,2026-01-13,gider,ulasim,-4158,ulasim
221,klasik_maasli,2026-01-14,gider,egitim,-2610,egitim
221,klasik_maasli,2026-01-16,gider,market,-9534,market
221,klasik_maasli,2026-01-27,gider,saglik,-8447,saglik
221,klasik_maasli,2026-01-28,gider,kira,-8254,kira
221,klasik_maasli,2026-02-01,gelir,maas_odemesi,33508,maas_odemesi
221,klasik_maasli,2026-02-06,gider,eglence,-9218,eglence
221,klasik_maasli,2026-02-07,gider,saglik,-5336,saglik
221,klasik_maasli,2026-02-18,gider,eglence,-10099,eglence
221,klasik_maasli,2026-02-20,gider,abonelik,-6046,abonelik
221,klasik_maasli,2026-02-22,gider,ulasim,-5438,ulasim
221,klasik_maasli,2026-02-26,gider,yeme_icme,-9854,yeme_icme
221,klasik_maasli,2026-03-03,gelir,maas_odemesi,33451,maas_odemesi
221,klasik_maasli,2026-03-08,gider,ulasim,-9944,ulasim
221,klasik_maasli,2026-03-20,gider,yeme_icme,-6116,yeme_icme
221,klasik_maasli,2026-03-21,gider,abonelik,-50,abonelik
221,klasik_maasli,2026-03-22,gider,eglence,-7767,eglence
221,klasik_maasli,2026-03-24,gider,eglence,-6331,eglence
221,klasik_maasli,2026-03-25,gider,kira,-3215,kira
221,klasik_maasli,2026-03-26,gider,abonelik,-7590,abonelik
221,klasik_maasli,2026-04-01,gider,egitim,-5651,egitim
221,klasik_maasli,2026-04-02,gelir,maas_odemesi,33264,maas_odemesi
221,klasik_maasli,2026-04-02,gider,saglik,-6900,saglik
221,klasik_maasli,2026-04-04,gider,egitim,-9258,egitim
221,klasik_maasli,2026-04-10,gider,market,-6740,market
221,klasik_maasli,2026-04-30,gider,giyim,-7864,giyim
221,klasik_maasli,2026-05-02,gelir,maas_odemesi,33388,maas_odemesi
221,klasik_maasli,2026-05-03,gider,egitim,-9293,egitim
221,klasik_maasli,2026-05-10,gider,egitim,-9326,egitim
221,klasik_maasli,2026-05-12,gider,giyim,-6458,giyim
221,klasik_maasli,2026-05-13,gider,yeme_icme,-9283,yeme_icme
221,klasik_maasli,2026-05-14,gider,egitim,-8476,egitim
221,klasik_maasli,2026-05-21,gider,ulasim,-2685,ulasim
221,klasik_maasli,2026-05-27,gider,egitim,-8310,egitim
221,klasik_maasli,2026-05-31,gider,egitim,-8054,egitim
221,klasik_maasli,2026-05-31,gider,abonelik,-7244,abonelik
221,klasik_maasli,2026-06-01,gelir,maas_odemesi,33297,maas_odemesi
221,klasik_maasli,2026-06-02,gider,fatura,-6107,fatura
221,klasik_maasli,2026-06-05,gider,kira,-3362,kira
221,klasik_maasli,2026-06-06,gider,abonelik,-8514,abonelik
221,klasik_maasli,2026-06-12,gider,yeme_icme,-7858,yeme_icme
221,klasik_maasli,2026-06-14,gider,saglik,-9117,saglik
221,klasik_maasli,2026-06-14,gider,abonelik,-9184,abonelik
221,klasik_maasli,2026-06-18,gider,fatura,-3931,fatura
221,klasik_maasli,2026-06-23,gider,eglence,-8257,eglence
221,klasik_maasli,2026-06-24,gider,kira,-3537,kira
222,ogrenci_yuksek_hacim,2026-01-04,gider,giyim,-2399,giyim
222,ogrenci_yuksek_hacim,2026-01-05,gelir,burs_odemesi,3972,burs_odemesi
222,ogrenci_yuksek_hacim,2026-01-07,gider,market,-3007,market
222,ogrenci_yuksek_hacim,2026-01-11,gelir,part_time_maas,4781,part_time_maas
222,ogrenci_yuksek_hacim,2026-01-12,gider,fatura,-2032,fatura
222,ogrenci_yuksek_hacim,2026-01-20,gider,abonelik,-2759,abonelik
222,ogrenci_yuksek_hacim,2026-01-22,gelir,aile_destegi,3350,aile_destegi
222,ogrenci_yuksek_hacim,2026-01-25,gider,ulasim,-2367,ulasim
222,ogrenci_yuksek_hacim,2026-01-26,gelir,part_time_maas,4702,part_time_maas
222,ogrenci_yuksek_hacim,2026-01-30,gider,eglence,-2131,eglence
222,ogrenci_yuksek_hacim,2026-02-04,gelir,burs_odemesi,3972,burs_odemesi
222,ogrenci_yuksek_hacim,2026-02-05,gider,giyim,-2363,giyim
222,ogrenci_yuksek_hacim,2026-02-08,gider,market,-1364,market
222,ogrenci_yuksek_hacim,2026-02-10,gelir,part_time_maas,4028,part_time_maas
222,ogrenci_yuksek_hacim,2026-02-10,gider,fatura,-1910,fatura
222,ogrenci_yuksek_hacim,2026-02-10,gider,eglence,-2081,eglence
222,ogrenci_yuksek_hacim,2026-02-10,gider,kira,-3222,kira
222,ogrenci_yuksek_hacim,2026-02-18,gider,fatura,-4744,fatura
222,ogrenci_yuksek_hacim,2026-02-19,gider,giyim,-4765,giyim
222,ogrenci_yuksek_hacim,2026-02-21,gelir,aile_destegi,3350,aile_destegi
222,ogrenci_yuksek_hacim,2026-02-25,gelir,part_time_maas,4615,part_time_maas
222,ogrenci_yuksek_hacim,2026-02-25,gider,abonelik,-3682,abonelik
222,ogrenci_yuksek_hacim,2026-02-27,gider,eglence,-2417,eglence
222,ogrenci_yuksek_hacim,2026-03-02,gider,ulasim,-2704,ulasim
222,ogrenci_yuksek_hacim,2026-03-04,gider,abonelik,-2971,abonelik
222,ogrenci_yuksek_hacim,2026-03-05,gider,egitim,-1554,egitim
222,ogrenci_yuksek_hacim,2026-03-06,gelir,burs_odemesi,3972,burs_odemesi
222,ogrenci_yuksek_hacim,2026-03-08,gider,ulasim,-2457,ulasim
222,ogrenci_yuksek_hacim,2026-03-09,gider,egitim,-3729,egitim
222,ogrenci_yuksek_hacim,2026-03-09,gider,yeme_icme,-3268,yeme_icme
222,ogrenci_yuksek_hacim,2026-03-12,gelir,part_time_maas,4290,part_time_maas
222,ogrenci_yuksek_hacim,2026-03-14,gider,egitim,-2856,egitim
222,ogrenci_yuksek_hacim,2026-03-18,gelir,freelance_proje,5202,freelance_proje
222,ogrenci_yuksek_hacim,2026-03-22,gider,eglence,-3063,eglence
222,ogrenci_yuksek_hacim,2026-03-22,gider,yeme_icme,-2471,yeme_icme
222,ogrenci_yuksek_hacim,2026-03-23,gelir,aile_destegi,3350,aile_destegi
222,ogrenci_yuksek_hacim,2026-03-27,gelir,part_time_maas,3992,part_time_maas
222,ogrenci_yuksek_hacim,2026-04-01,gelir,freelance_proje,2393,freelance_proje
222,ogrenci_yuksek_hacim,2026-04-05,gelir,burs_odemesi,3972,burs_odemesi
222,ogrenci_yuksek_hacim,2026-04-11,gelir,part_time_maas,4248,part_time_maas
222,ogrenci_yuksek_hacim,2026-04-22,gelir,aile_destegi,3350,aile_destegi
222,ogrenci_yuksek_hacim,2026-04-23,gider,giyim,-50,giyim
222,ogrenci_yuksek_hacim,2026-04-24,gider,kira,-4153,kira
222,ogrenci_yuksek_hacim,2026-04-26,gelir,part_time_maas,4509,part_time_maas
222,ogrenci_yuksek_hacim,2026-04-26,gider,market,-4542,market
222,ogrenci_yuksek_hacim,2026-04-29,gider,egitim,-3780,egitim
222,ogrenci_yuksek_hacim,2026-04-30,gider,eglence,-4703,eglence
222,ogrenci_yuksek_hacim,2026-05-01,gider,giyim,-1620,giyim
222,ogrenci_yuksek_hacim,2026-05-03,gider,saglik,-2342,saglik
222,ogrenci_yuksek_hacim,2026-05-05,gelir,burs_odemesi,3972,burs_odemesi
222,ogrenci_yuksek_hacim,2026-05-06,gider,ulasim,-1422,ulasim
222,ogrenci_yuksek_hacim,2026-05-09,gider,yeme_icme,-2244,yeme_icme
222,ogrenci_yuksek_hacim,2026-05-11,gelir,part_time_maas,4643,part_time_maas
